year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),consumption,generation (mwh)
2014,NH,Total Electric Power Industry,Petroleum,247291.0,533.0,307.0,453858,287449.84
2014,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,279.0,701.0,,1415415.11
2014,NJ,Total Electric Power Industry,Total,18363585.0,3061.0,13933.0,,68051085.85
2014,NJ,Total Electric Power Industry,Coal,2867840.0,2175.0,2177.0,1060529,2519106.21
2014,NJ,Total Electric Power Industry,Natural Gas,14224740.0,26.0,5516.0,241591483,31410341.37
2014,NJ,Total Electric Power Industry,Other Biomass,0.0,2.0,3932.0,,998426.33
2014,NJ,Total Electric Power Industry,Other Gases,0.0,7.0,342.0,1895.73,161681.62
2014,NJ,Total Electric Power Industry,Other,899474.0,191.0,1493.0,,640133.81
2014,NJ,Total Electric Power Industry,Petroleum,371531.0,660.0,473.0,808278,496776.11
2014,NM,Total Electric Power Industry,Total,24712461.0,10942.0,41658.0,,32306209.87
2014,NM,Total Electric Power Industry,Coal,20350833.0,10899.0,37397.0,11913479,20355631.31
2014,NM,Total Electric Power Industry,Geothermal,230.0,0.0,0.0,83.08,8736.0
2014,NM,Total Electric Power Industry,Natural Gas,4310226.0,37.0,3974.0,75835968,8975656.14
2014,NM,Total Electric Power Industry,Other Biomass,0.0,0.0,258.0,,14179.43
2014,NM,Total Electric Power Industry,Petroleum,51172.0,6.0,29.0,123510,63156.78
2014,NV,Total Electric Power Industry,Total,16221708.0,9279.0,14502.0,,36000537.0
2014,NV,Total Electric Power Industry,Coal,6832527.0,9221.0,7559.0,3445862,6547863.59
2014,NV,Total Electric Power Industry,Geothermal,71784.0,0.0,0.0,25950.77,2728788.0
2014,NV,Total Electric Power Industry,Natural Gas,9305065.0,46.0,6643.0,167794180,22961355.14
2014,NV,Total Electric Power Industry,Other Biomass,0.0,0.0,288.0,,24568.0
2014,NV,Total Electric Power Industry,Other Gases,0.0,0.0,5.0,47.36,5151.38
2014,NV,Total Electric Power Industry,Petroleum,12332.0,12.0,7.0,28951,15029.89
2014,NY,Total Electric Power Industry,Total,34072093.0,28919.0,40085.0,,137122202.14
2014,NY,Total Electric Power Industry,Coal,5083957.0,19780.0,6989.0,2220949,4592054.11
2014,NY,Total Electric Power Industry,Natural Gas,25568594.0,103.0,15668.0,445418738,54379758.95
2014,NY,Total Electric Power Industry,Other Biomass,0.0,2.0,9713.0,,1668767.94
2014,NY,Total Electric Power Industry,Other,1677640.0,1324.0,4155.0,,933084.39
2014,NY,Total Electric Power Industry,Petroleum,1741902.0,3650.0,2386.0,3422784.1,2136483.51
2014,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,4060.0,1174.0,,738834.21
2014,OH,Total Electric Power Industry,Total,98650334.0,322153.0,95541.0,,134476404.97
2014,OH,Total Electric Power Industry,Coal,86570953.0,297830.0,79505.0,38485647,89879051.62
2014,OH,Total Electric Power Industry,Natural Gas,9872585.0,44.0,1909.0,174658799,23636444.99
2014,OH,Total Electric Power Industry,Other Biomass,0.0,79.0,6473.0,,470881.0
2014,OH,Total Electric Power Industry,Other Gases,0.0,17.0,3682.0,11591.07,929387.63
2014,OH,Total Electric Power Industry,Other,20123.0,203.0,39.0,,-3392.69
2014,OH,Total Electric Power Industry,Petroleum,2186673.0,22293.0,2868.0,2677884.7,1246672.71
2014,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1687.0,1065.0,,347586.22
2014,OK,Total Electric Power Industry,Total,44062605.0,71265.0,40556.0,,70155504.3
2014,OK,Total Electric Power Industry,Coal,32183939.0,67934.0,29701.0,18933951,29905951.79
2014,OK,Total Electric Power Industry,Natural Gas,11734298.0,58.0,9659.0,208331028,26641474.39
2014,OK,Total Electric Power Industry,Other Biomass,0.0,21.0,386.0,,91650.58
2014,OK,Total Electric Power Industry,Other,134292.0,248.0,151.0,,-2278.96
2014,OK,Total Electric Power Industry,Petroleum,10076.0,15.0,19.0,22437,12493.92
2014,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2989.0,640.0,,246704.54
2014,OR,Total Electric Power Industry,Total,8369747.0,9732.0,11556.0,,60119907.2
2014,OR,Total Electric Power Industry,Coal,3081746.0,6736.0,3036.0,1853491,3192593.03
2014,OR,Total Electric Power Industry,Geothermal,4826.0,0.0,0.0,1744.77,183467.0
2014,OR,Total Electric Power Industry,Natural Gas,5205744.0,40.0,2845.0,89959209,12698957.78
2014,OR,Total Electric Power Industry,Other Biomass,0.0,1.0,4174.0,,348095.49
2014,OR,Total Electric Power Industry,Other,69928.0,3.0,65.0,,43003.93
2014,OR,Total Electric Power Industry,Petroleum,7503.0,10.0,5.0,17617,9883.98
2014,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2942.0,1431.0,,802525.94
2014,PA,Total Electric Power Industry,Total,102021683.0,269973.0,128269.0,,221058365.49
2014,PA,Total Electric Power Industry,Coal,77442621.0,254548.0,108237.0,38126571,78985628.57
2014,PA,Total Electric Power Industry,Natural Gas,22348626.0,103.0,5501.0,388732797,53021235.22
2014,PA,Total Electric Power Industry,Other Biomass,0.0,72.0,7233.0,,1904224.2
2014,PA,Total Electric Power Industry,Other Gases,0.0,26.0,429.0,6461.61,490776.94
2014,PA,Total Electric Power Industry,Other,1374678.0,286.0,4825.0,,900134.19
2014,PA,Total Electric Power Industry,Petroleum,855758.0,11818.0,1395.0,1525981.6,803004.24
2014,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,3120.0,649.0,,549076.71
2014,RI,Total Electric Power Industry,Total,2565962.0,88.0,933.0,,6281748.22
2014,RI,Total Electric Power Industry,Natural Gas,2511501.0,8.0,549.0,45292772,5962950.98
2014,RI,Total Electric Power Industry,Other Biomass,0.0,1.0,171.0,,206694.39
2014,RI,Total Electric Power Industry,Petroleum,54461.0,79.0,213.0,112515,88418.89
2014,SC,Total Electric Power Industry,Total,33082757.0,39606.0,19585.0,,97158464.93
2014,SC,Total Electric Power Industry,Coal,27848504.0,27558.0,13507.0,11751519,28914306.8
2014,SC,Total Electric Power Industry,Natural Gas,4840146.0,37.0,987.0,86333354,11406640.03
2014,SC,Total Electric Power Industry,Other Biomass,0.0,0.0,1310.0,,194058.7
2014,SC,Total Electric Power Industry,Other,153153.0,1446.0,235.0,,46265.08
2014,SC,Total Electric Power Industry,Petroleum,240954.0,331.0,426.0,499785,245573.75
2014,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,10234.0,3120.0,,2243651.57
2014,SD,Total Electric Power Industry,Total,3093416.0,12568.0,9650.0,,10995239.76
2014,SD,Total Electric Power Industry,Coal,2870210.0,12555.0,9530.0,1780371,2689215.74
2014,SD,Total Electric Power Industry,Natural Gas,213249.0,1.0,80.0,3865397,464817.26
2014,SD,Total Electric Power Industry,Petroleum,9957.0,12.0,40.0,23236,6699.5
2014,TN,Total Electric Power Industry,Total,41405218.0,81064.0,21691.0,,79506886.48
2014,TN,Total Electric Power Industry,Coal,38379371.0,72987.0,19057.0,17746768,35874581.98
2014,TN,Total Electric Power Industry,Natural Gas,2811312.0,3.0,946.0,46777350,6199617.81
2014,TN,Total Electric Power Industry,Other Biomass,0.0,122.0,1035.0,,89567.38
2014,TN,Total Electric Power Industry,Other Gases,0.0,0.0,90.0,69.89,13046.55
2014,TN,Total Electric Power Industry,Other,57459.0,580.0,0.0,,14041.23
2014,TN,Total Electric Power Industry,Petroleum,157076.0,88.0,128.0,349321,185127.36
2014,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,7284.0,435.0,,972810.17
2014,TX,Total Electric Power Industry,Total,254487638.0,316796.0,187101.0,,437629667.87
2014,TX,Total Electric Power Industry,Coal,151751904.0,303785.0,87278.0,101657503,148173726.4
2014,TX,Total Electric Power Industry,Natural Gas,101818147.0,665.0,81436.0,1535410000,204721154.7
2014,TX,Total Electric Power Industry,Other Biomass,0.0,14.0,8024.0,,733453.75
2014,TX,Total Electric Power Industry,Other Gases,0.0,62.0,5164.0,17329.86,2306672.03
2014,TX,Total Electric Power Industry,Other,0.0,0.0,126.0,,381027.2
2014,TX,Total Electric Power Industry,Petroleum,917587.0,2699.0,2782.0,817015,278032.62
2014,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,9571.0,2291.0,,1074785.12
2014,US,Total Electric Power Industry,Total,2168284275.0,3454057.0,2100363.0,,4093606004.81
2014,US,Total Electric Power Industry,Coal,1607178260.0,3108791.0,1418932.0,853633769,1581710349.74
2014,US,Total Electric Power Industry,Geothermal,417668.0,0.0,0.0,150989.71,15876941.0
2014,US,Total Electric Power Industry,Natural Gas,514109520.0,2756.0,340940.0,8544390000,1126608958.31
2014,US,Total Electric Power Industry,Other Biomass,0.0,1526.0,141729.0,,21649718.77
2014,US,Total Electric Power Industry,Other Gases,0.0,676.0,23180.0,110010.03,12021786.04
2014,US,Total Electric Power Industry,Other,14274671.0,19294.0,40014.0,,13461295.35
2014,US,Total Electric Power Industry,Petroleum,32304156.0,103107.0,56789.0,53593018,30231861.53
2014,US,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,217907.0,78779.0,,42339725.22
2014,UT,Total Electric Power Industry,Total,35204487.0,21453.0,52561.0,,43784525.88
2014,UT,Total Electric Power Industry,Coal,31366938.0,21342.0,48951.0,15312350,33376687.68
2014,UT,Total Electric Power Industry,Geothermal,13720.0,0.0,0.0,4960.25,521582.0
2014,UT,Total Electric Power Industry,Natural Gas,3755092.0,20.0,2216.0,63888645,8376420.04
2014,UT,Total Electric Power Industry,Other Biomass,0.0,0.0,1120.0,,72530.17
2014,UT,Total Electric Power Industry,Other,50034.0,86.0,252.0,,117979.39
2014,UT,Total Electric Power Industry,Petroleum,18703.0,5.0,22.0,42500,24317.6
2014,VA,Total Electric Power Industry,Total,33733804.0,62180.0,36886.0,,77137438.41
2014,VA,Total Electric Power Industry,Coal,22507506.0,50788.0,19493.0,9281350,20818584.32
2014,VA,Total Electric Power Industry,Natural Gas,9397101.0,28.0,4116.0,159810240,20881565.62
2014,VA,Total Electric Power Industry,Other Biomass,0.0,39.0,6375.0,,1097010.68
2014,VA,Total Electric Power Industry,Other,860540.0,131.0,3017.0,,499767.36
2014,VA,Total Electric Power Industry,Petroleum,968657.0,1880.0,1662.0,2108709,1204906.96
2014,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,9314.0,2223.0,,2754792.57
2014,VT,Total Electric Power Industry,Total,13785.0,62.0,670.0,,7031393.97
2014,VT,Total Electric Power Industry,Natural Gas,1935.0,0.0,1.0,35882,2464.52
2014,VT,Total Electric Power Industry,Other Biomass,0.0,0.0,325.0,,23489.0
2014,VT,Total Electric Power Industry,Petroleum,11850.0,29.0,55.0,25793,5473.06
2014,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,33.0,289.0,,429218.42
2014,WA,Total Electric Power Industry,Total,12484332.0,12440.0,15301.0,,116334362.51
2014,WA,Total Electric Power Industry,Coal,7393759.0,3050.0,7224.0,4486482,6719928.25
2014,WA,Total Electric Power Industry,Natural Gas,4901861.0,30.0,2364.0,79270079,11058815.33
2014,WA,Total Electric Power Industry,Other Biomass,0.0,52.0,1267.0,,313079.67
2014,WA,Total Electric Power Industry,Other Gases,0.0,1.0,342.0,2053.71,336931.8
2014,WA,Total Electric Power Industry,Other,112627.0,200.0,324.0,,131267.19
2014,WA,Total Electric Power Industry,Petroleum,76085.0,176.0,111.0,43534,23540.73
2014,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,8931.0,3669.0,,1526564.38
2014,WI,Total Electric Power Industry,Total,43759905.0,73704.0,35854.0,,61064795.68
2014,WI,Total Electric Power Industry,Coal,39257719.0,63183.0,24492.0,21334043,37449264.35
2014,WI,Total Electric Power Industry,Natural Gas,3877439.0,19.0,2097.0,59854847,8053502.6
2014,WI,Total Electric Power Industry,Other Biomass,0.0,103.0,5872.0,,542314.95
2014,WI,Total Electric Power Industry,Other,45829.0,256.0,55.0,,61736.98
2014,WI,Total Electric Power Industry,Petroleum,578918.0,5107.0,967.0,528064.54,319031.63
2014,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,5036.0,2371.0,,1100881.16
2014,WV,Total Electric Power Industry,Total,73605609.0,92899.0,66219.0,,81059576.67
2014,WV,Total Electric Power Industry,Coal,73115307.0,92878.0,65831.0,31918484,77514645.12
2014,WV,Total Electric Power Industry,Natural Gas,370712.0,1.0,174.0,6709492,653301.69
2014,WV,Total Electric Power Industry,Other Biomass,0.0,0.0,68.0,,4615.04
2014,WV,Total Electric Power Industry,Other Gases,0.0,0.0,108.0,175.96,30877.9
2014,WV,Total Electric Power Industry,Petroleum,119590.0,20.0,38.0,283930,162779.92
2014,WY,Total Electric Power Industry,Total,47336758.0,41462.0,44974.0,,49696183.36
2014,WY,Total Electric Power Industry,Coal,46713951.0,41394.0,40915.0,26492657,43408651.03
2014,WY,Total Electric Power Industry,Natural Gas,565350.0,2.0,1479.0,3712207,557121.39
2014,WY,Total Electric Power Industry,Other Gases,0.0,6.0,2491.0,1980.71,336767.64
2014,WY,Total Electric Power Industry,Other,0.0,0.0,45.0,,74052.91
2014,WY,Total Electric Power Industry,Petroleum,57457.0,60.0,44.0,76768,45123.24
2015,AK,Total Electric Power Industry,Total,3676457.0,3777.0,19243.0,,6284937.0
2015,AK,Total Electric Power Industry,Coal,1411116.0,2497.0,2635.0,555683,667549.0
2015,AK,Total Electric Power Industry,Natural Gas,1650177.0,6.0,9747.0,31139120,3089713.0
2015,AK,Total Electric Power Industry,Other Biomass,0.0,25.0,676.0,,54892.0
2015,AK,Total Electric Power Industry,Petroleum,615164.0,1249.0,6185.0,1345877,746567.0
2015,AL,Total Electric Power Industry,Total,64441792.0,116838.0,51256.0,,152477427.0
2015,AL,Total Electric Power Industry,Coal,40819319.0,91131.0,35127.0,21048901,41410429.0
2015,AL,Total Electric Power Industry,Natural Gas,23495615.0,120.0,8824.0,404213251,55844457.0
2015,AL,Total Electric Power Industry,Other Biomass,0.0,0.0,567.0,,43630.0
2015,AL,Total Electric Power Industry,Other Gases,0.0,7.0,354.0,1822,35862.0
2015,AL,Total Electric Power Industry,Petroleum,126858.0,648.0,161.0,152583,84208.0
2015,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,24932.0,6223.0,,3245654.0
2015,AR,Total Electric Power Industry,Total,28587194.0,53994.0,28688.0,,55559428.0
2015,AR,Total Electric Power Industry,Coal,21776227.0,42169.0,20460.0,12829911,21740033.0
2015,AR,Total Electric Power Industry,Natural Gas,6702429.0,33.0,3037.0,105101712,14866286.0
2015,AR,Total Electric Power Industry,Other Biomass,0.0,10.0,1020.0,,89290.0
2015,AR,Total Electric Power Industry,Other,34569.0,369.0,75.0,,12125.0
2015,AR,Total Electric Power Industry,Petroleum,73969.0,109.0,44.0,107922,60444.0
2015,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,11304.0,4052.0,,1351667.0
2015,AZ,Total Electric Power Industry,Total,50201162.0,16023.0,43079.0,,113142048.0
2015,AZ,Total Electric Power Industry,Coal,36410111.0,15894.0,33765.0,19812367,36167169.0
2015,AZ,Total Electric Power Industry,Natural Gas,13752799.0,84.0,8474.0,249797758,33657102.0
2015,AZ,Total Electric Power Industry,Other Biomass,0.0,0.0,705.0,,49644.0
2015,AZ,Total Electric Power Industry,Petroleum,38252.0,18.0,27.0,92355,48118.0
2015,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,27.0,108.0,,176984.0
2015,CA,Total Electric Power Industry,Total,55481281.0,1243.0,72756.0,,196703858.0
2015,CA,Total Electric Power Industry,Coal,1359426.0,316.0,773.0,67400,297874.0
2015,CA,Total Electric Power Industry,Geothermal,312604.0,0.0,0.0,110739,11883135.0
2015,CA,Total Electric Power Industry,Natural Gas,53400208.0,250.0,49109.0,850427055,116139609.0
2015,CA,Total Electric Power Industry,Other Biomass,0.0,18.0,18021.0,,2883729.0
2015,CA,Total Electric Power Industry,Other Gases,0.0,6.0,1792.0,10310,1548638.0
2015,CA,Total Electric Power Industry,Other,330560.0,124.0,656.0,,811717.0
2015,CA,Total Electric Power Industry,Petroleum,78483.0,156.0,677.0,164423,84515.0
2015,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,373.0,1728.0,,3584165.0
2015,CO,Total Electric Power Industry,Total,37413300.0,21712.0,34876.0,,52393077.0
2015,CO,Total Electric Power Industry,Coal,32109793.0,21676.0,31009.0,17460673,31540895.0
2015,CO,Total Electric Power Industry,Natural Gas,5294195.0,27.0,2978.0,89734546,11643750.0
2015,CO,Total Electric Power Industry,Other Biomass,0.0,0.0,864.0,,79724.0
2015,CO,Total Electric Power Industry,Petroleum,9312.0,9.0,25.0,23518,7265.0
2015,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,0.0,0.0,,832.0
2015,CT,Total Electric Power Industry,Total,9049007.0,1309.0,6902.0,,37470622.0
2015,CT,Total Electric Power Industry,Coal,635298.0,631.0,400.0,358722,600469.0
2015,CT,Total Electric Power Industry,Natural Gas,7188559.0,24.0,3052.0,128325612,17362309.0
2015,CT,Total Electric Power Industry,Other Biomass,0.0,8.0,270.0,,597714.0
2015,CT,Total Electric Power Industry,Other,880193.0,107.0,2548.0,,556468.0
2015,CT,Total Electric Power Industry,Petroleum,344957.0,504.0,559.0,736983,436792.0
2015,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,35.0,73.0,,189754.0
2015,DC,Total Electric Power Industry,Total,35601.0,0.0,227.0,,53750.0
2015,DC,Total Electric Power Industry,Natural Gas,35389.0,0.0,97.0,648187,22653.0
2015,DC,Total Electric Power Industry,Other Biomass,0.0,0.0,129.0,,30999.0
2015,DC,Total Electric Power Industry,Petroleum,212.0,0.0,1.0,488,98.0
2015,DE,Total Electric Power Industry,Total,4090991.0,743.0,2195.0,,7810006.0
2015,DE,Total Electric Power Industry,Coal,667020.0,588.0,229.0,276220,598588.0
2015,DE,Total Electric Power Industry,Natural Gas,3311112.0,13.0,1032.0,57235330,6689267.0
2015,DE,Total Electric Power Industry,Other Biomass,0.0,0.0,877.0,,76298.0
2015,DE,Total Electric Power Industry,Other Gases,0.0,5.0,18.0,1416,238081.0
2015,DE,Total Electric Power Industry,Petroleum,112859.0,137.0,39.0,254531,154134.0
2015,FL,Total Electric Power Industry,Total,111863160.0,76734.0,76172.0,,237412633.0
2015,FL,Total Electric Power Industry,Coal,42817997.0,55595.0,31976.0,19052805,42904009.0
2015,FL,Total Electric Power Industry,Natural Gas,64419839.0,429.0,23827.0,1163471387,155824152.0
2015,FL,Total Electric Power Industry,Other Biomass,0.0,174.0,5265.0,,2501859.0
2015,FL,Total Electric Power Industry,Other Gases,0.0,6.0,1483.0,25,4774.0
2015,FL,Total Electric Power Industry,Other,2410352.0,1983.0,6335.0,,3020545.0
2015,FL,Total Electric Power Industry,Petroleum,2214972.0,3860.0,960.0,3930815,2149515.0
2015,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,14687.0,6326.0,,2417636.0
2015,GA,Total Electric Power Industry,Total,59273980.0,66988.0,48158.0,,128817898.0
2015,GA,Total Electric Power Industry,Coal,37212267.0,31083.0,24938.0,19354201,37130630.0
2015,GA,Total Electric Power Industry,Natural Gas,21200400.0,106.0,7200.0,358959485,50469266.0
2015,GA,Total Electric Power Industry,Other Biomass,0.0,255.0,3706.0,,340800.0
2015,GA,Total Electric Power Industry,Other,276663.0,1973.0,445.0,,87117.0
2015,GA,Total Electric Power Industry,Petroleum,584650.0,1312.0,624.0,436311,260371.0
2015,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,32259.0,11245.0,,4392768.0
2015,HI,Total Electric Power Industry,Total,7356049.0,19633.0,17399.0,,10119500.0
2015,HI,Total Electric Power Industry,Coal,1456017.0,2486.0,1674.0,653257,1337412.0
2015,HI,Total Electric Power Industry,Geothermal,6059.0,0.0,0.0,2147,230340.0
2015,HI,Total Electric Power Industry,Other Biomass,0.0,445.0,560.0,,320941.0
2015,HI,Total Electric Power Industry,Other Gases,0.0,0.0,84.0,276,50155.0
2015,HI,Total Electric Power Industry,Other,267327.0,56.0,685.0,,369163.0
2015,HI,Total Electric Power Industry,Petroleum,5626646.0,16646.0,14396.0,10510012,7023150.0
2015,IA,Total Electric Power Industry,Total,35042903.0,43505.0,30613.0,,56658918.0
2015,IA,Total Electric Power Industry,Coal,33593413.0,41038.0,27281.0,17659233,29811075.0
2015,IA,Total Electric Power Industry,Natural Gas,1184776.0,10.0,948.0,18775749,2398135.0
2015,IA,Total Electric Power Industry,Other Biomass,0.0,4.0,2050.0,,256148.0
2015,IA,Total Electric Power Industry,Other,10141.0,1.0,5.0,,5051.0
2015,IA,Total Electric Power Industry,Petroleum,254573.0,2452.0,324.0,184702,110292.0
2015,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,0.0,5.0,,1995.0
2015,ID,Total Electric Power Industry,Total,1865710.0,4218.0,12455.0,,15667095.0
2015,ID,Total Electric Power Industry,Coal,223071.0,1062.0,532.0,16397,78993.0
2015,ID,Total Electric Power Industry,Geothermal,1989.0,0.0,0.0,705,75600.0
2015,ID,Total Electric Power Industry,Natural Gas,1640636.0,7.0,696.0,28013155,3803588.0
2015,ID,Total Electric Power Industry,Other Biomass,0.0,1.0,10258.0,,175481.0
2015,ID,Total Electric Power Industry,Petroleum,14.0,0.0,0.0,33,61.0
2015,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,3148.0,969.0,,425796.0
2015,IL,Total Electric Power Industry,Total,84274845.0,138639.0,41963.0,,193952040.0
2015,IL,Total Electric Power Industry,Coal,78888994.0,138556.0,34666.0,44030278,73773706.0
2015,IL,Total Electric Power Industry,Natural Gas,5331648.0,20.0,2893.0,87371370,10863883.0
2015,IL,Total Electric Power Industry,Other Biomass,0.0,0.0,4105.0,,526821.0
2015,IL,Total Electric Power Industry,Other Gases,0.0,16.0,210.0,2240,280060.0
2015,IL,Total Electric Power Industry,Other,8697.0,11.0,4.0,,248212.0
2015,IL,Total Electric Power Industry,Petroleum,45506.0,36.0,85.0,107158,56093.0
2015,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,0.0,0.0,,36.0
2015,IN,Total Electric Power Industry,Total,89045157.0,156720.0,97256.0,,104019275.0
2015,IN,Total Electric Power Industry,Coal,78959929.0,155757.0,78521.0,39116443,78230688.0
2015,IN,Total Electric Power Industry,Natural Gas,8458360.0,43.0,4625.0,125064372,16262987.0
2015,IN,Total Electric Power Industry,Other Biomass,0.0,0.0,5750.0,,446408.0
2015,IN,Total Electric Power Industry,Other Gases,0.0,135.0,3274.0,18900,2268638.0
2015,IN,Total Electric Power Industry,Other,292168.0,487.0,1432.0,,420071.0
2015,IN,Total Electric Power Industry,Petroleum,1334700.0,298.0,3654.0,2219567,1338003.0
2015,KS,Total Electric Power Industry,Total,27341044.0,12645.0,18730.0,,45527124.0
2015,KS,Total Electric Power Industry,Coal,26294285.0,12558.0,14904.0,15851401,24593334.0
2015,KS,Total Electric Power Industry,Natural Gas,1000094.0,2.0,2918.0,15182193,1173902.0
2015,KS,Total Electric Power Industry,Other Biomass,0.0,67.0,770.0,,61937.0
2015,KS,Total Electric Power Industry,Petroleum,46665.0,18.0,138.0,110110,48502.0
2015,KY,Total Electric Power Industry,Total,76427297.0,122282.0,61674.0,,83543671.0
2015,KY,Total Electric Power Industry,Coal,72124493.0,117195.0,54987.0,34380844,72620429.0
2015,KY,Total Electric Power Industry,Natural Gas,3079900.0,18.0,4218.0,53503196,5949727.0
2015,KY,Total Electric Power Industry,Other Biomass,0.0,0.0,1211.0,,92299.0
2015,KY,Total Electric Power Industry,Other,48574.0,10.0,18.0,,51696.0
2015,KY,Total Electric Power Industry,Petroleum,1174330.0,2250.0,505.0,2086890,1077213.0
2015,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2809.0,735.0,,348827.0
2015,LA,Total Electric Power Industry,Total,56298932.0,69367.0,70532.0,,107812354.0
2015,LA,Total Electric Power Industry,Coal,16575955.0,45052.0,11521.0,10755140,15164958.0
2015,LA,Total Electric Power Industry,Natural Gas,34685061.0,169.0,47367.0,531883270,66210832.0
2015,LA,Total Electric Power Industry,Other Biomass,0.0,63.0,439.0,,96275.0
2015,LA,Total Electric Power Industry,Other Gases,0.0,28.0,2212.0,19986,2400747.0
2015,LA,Total Electric Power Industry,Other,44719.0,318.0,461.0,,788216.0
2015,LA,Total Electric Power Industry,Petroleum,4993197.0,3408.0,2208.0,7713537,4243085.0
2015,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,20329.0,6324.0,,2608468.0
2015,MA,Total Electric Power Industry,Total,13421709.0,4699.0,11414.0,,32085969.0
2015,MA,Total Electric Power Industry,Coal,2243901.0,1225.0,1399.0,1008731,2252664.0
2015,MA,Total Electric Power Industry,Natural Gas,9221116.0,30.0,3276.0,162051003,21007411.0
2015,MA,Total Electric Power Industry,Other Biomass,0.0,0.0,1658.0,,1047103.0
2015,MA,Total Electric Power Industry,Other,1328177.0,1573.0,4566.0,,867806.0
2015,MA,Total Electric Power Industry,Petroleum,628515.0,1843.0,486.0,1325090,777075.0
2015,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,28.0,29.0,,119769.0
2015,MD,Total Electric Power Industry,Total,18314105.0,31174.0,14530.0,,36365544.0
2015,MD,Total Electric Power Industry,Coal,14736321.0,28455.0,7014.0,6046224,13925604.0
2015,MD,Total Electric Power Industry,Natural Gas,2723437.0,9.0,3455.0,44642499,4555345.0
2015,MD,Total Electric Power Industry,Other Biomass,0.0,0.0,1466.0,,403239.0
2015,MD,Total Electric Power Industry,Other,569301.0,134.0,1350.0,,317935.0
2015,MD,Total Electric Power Industry,Petroleum,285046.0,709.0,713.0,483501,232348.0
2015,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1867.0,532.0,,111162.0
2015,ME,Total Electric Power Industry,Total,2955775.0,10720.0,8132.0,,11741265.0
2015,ME,Total Electric Power Industry,Coal,241438.0,373.0,289.0,21630,91901.0
2015,ME,Total Electric Power Industry,Natural Gas,1632861.0,7.0,1160.0,20260214,2951906.0
2015,ME,Total Electric Power Industry,Other Biomass,0.0,47.0,645.0,,182921.0
2015,ME,Total Electric Power Industry,Other,548033.0,474.0,1051.0,,340013.0
2015,ME,Total Electric Power Industry,Petroleum,533443.0,1923.0,581.0,926938,548263.0
2015,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,7896.0,4406.0,,2970026.0
2015,MI,Total Electric Power Industry,Total,67119277.0,136634.0,61410.0,,113008050.0
2015,MI,Total Electric Power Industry,Coal,54414998.0,122995.0,40185.0,29567658,52884033.0
2015,MI,Total Electric Power Industry,Natural Gas,10592947.0,124.0,6969.0,164114316,20044798.0
2015,MI,Total Electric Power Industry,Other Biomass,0.0,76.0,8288.0,,1038263.0
2015,MI,Total Electric Power Industry,Other Gases,0.0,211.0,184.0,7874,1212778.0
2015,MI,Total Electric Power Industry,Other,700603.0,2038.0,2081.0,,404802.0
2015,MI,Total Electric Power Industry,Petroleum,1410729.0,6874.0,1120.0,1829503,826492.0
2015,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,4316.0,2583.0,,1446608.0
2015,MN,Total Electric Power Industry,Total,30307101.0,27246.0,27751.0,,56979768.0
2015,MN,Total Electric Power Industry,Coal,26359234.0,22596.0,19751.0,14649374,24697098.0
2015,MN,Total Electric Power Industry,Natural Gas,3386563.0,15.0,2068.0,54363962,7389438.0
2015,MN,Total Electric Power Industry,Other Biomass,0.0,81.0,1765.0,,628826.0
2015,MN,Total Electric Power Industry,Other,529222.0,165.0,1521.0,,389976.0
